客场队名,主场队名,客场胜,客场负,主场胜,主场负,客场比分,主场比分
194,187,35,28,34,28,98,91
187,173,34,29,45,16,104,103
117,187,39,22,35,29,101,107
47,187,33,29,36,29,110,108
21,187,30,39,37,32,78,99
131,187,36,34,38,32,85,103
187,40,39,32,50,19,90,87
138,187,32,43,41,33,91,110
166,187,23,55,44,34,96,101
194,187,46,33,45,34,89,111
187,145,46,35,31,50,103,110
201,187,1,1,1,1,88,91
187,201,3,1,1,3,103,110
201,187,2,3,3,2,91,99
187,117,0,0,0,0,114,101
187,117,1,0,0,1,102,111
117,187,1,1,1,1,93,101
117,187,1,2,2,1,133,123
117,187,3,2,2,3,83,95
187,117,3,3,3,3,90,105
188,202,0,0,0,0,82,95
167,188,2,3,1,3,96,113
188,111,2,3,2,3,90,86
188,132,3,3,3,3,85,94
118,188,8,2,3,5,100,95
195,188,3,8,4,6,99,108
1,188,12,2,5,6,86,102
188,195,6,6,3,10,93,87
188,139,9,6,5,10,91,90
188,125,10,6,10,7,84,97
188,160,10,8,6,12,84,86
202,188,12,9,10,9,83,73
104,188,14,6,10,10,97,100
188,118,12,10,17,4,94,101
111,188,13,12,12,13,80,85
132,188,13,12,14,13,98,88
139,188,11,16,17,14,103,104
188,181,18,14,18,14,93,97
188,62,20,15,11,24,102,99
15,188,12,25,21,15,83,100
188,139,22,15,15,20,110,92
153,188,25,16,24,16,116,111
62,188,14,29,24,17,114,110
188,125,25,19,21,25,93,97
111,188,24,26,26,21,86,93
188,181,27,21,27,24,89,98
188,118,28,22,40,12,94,88
139,188,20,31,29,22,94,98
188,174,30,22,30,24,85,95
188,83,30,23,39,14,97,82
174,188,31,25,31,23,89,94
160,188,30,27,33,23,93,104
188,202,34,23,40,16,97,107
195,188,19,42,36,25,91,103
125,188,28,35,38,25,89,93
8,188,21,42,39,25,101,109
146,188,0,0,0,0,99,98
146,188,1,0,0,1,98,105
146,188,3,1,1,3,80,92
146,188,3,3,3,3,82,72
189,147,0,0,0,0,92,101
189,140,0,1,1,0,104,94
133,189,1,2,1,1,94,103
189,30,2,1,2,0,108,90
182,189,2,2,3,1,85,93
189,119,5,1,6,2,107,97
49,189,6,0,6,1,95,105
105,189,4,6,8,1,97,92
154,189,6,6,8,2,98,106
9,189,3,10,9,2,78,84
16,189,5,11,11,2,78,90
161,189,7,11,12,3,98,108
189,196,13,3,5,12,96,89
189,161,14,4,7,15,80,82
189,105,14,5,11,12,94,99
189,133,14,6,13,11,99,86
30,189,13,10,16,6,80,90
175,189,12,14,17,6,82,92
56,189,13,15,18,7,99,89
189,23,19,8,17,13,83,88
189,42,19,9,14,16,93,83
189,161,20,10,12,22,92,81
189,168,21,10,13,21,113,81
203,189,28,10,23,10,98,101
189,203,24,12,29,11,82,103
189,2,25,13,23,15,85,82
23,189,25,16,26,13,82,81
154,189,17,24,26,14,93,106
189,56,28,15,18,25,103,100
189,119,29,15,34,11,89,106
98,189,11,33,29,16,76,85
189,70,30,17,26,21,92,103
140,189,30,19,30,18,93,99
112,189,18,29,31,18,88,105
189,63,34,18,22,32,88,82
91,189,15,39,35,18,82,88
189,35,36,18,33,23,76,72
175,189,25,31,37,18,84,90
196,189,21,41,41,19,85,96
189,147,43,19,45,20,96,85
189,133,44,20,33,32,84,90
112,189,23,41,44,21,77,92
189,196,46,21,23,46,83,90
42,189,36,32,46,22,106,110
189,98,47,22,25,44,94,107
189,154,51,24,39,36,84,86
189,168,51,25,27,49,89,87
147,189,53,26,54,25,91,87
189,175,54,26,40,40,103,97
189,147,0,0,0,0,91,112
189,147,0,1,1,0,91,93
147,189,2,0,0,2,82,94
147,189,2,1,1,2,83,104
189,147,2,2,2,2,103,93
147,189,2,3,3,2,105,118
189,119,0,0,0,0,91,93
189,119,0,1,1,0,99,93
119,189,1,2,2,1,97,103
189,119,3,1,1,3,88,84
189,203,0,0,0,0,83,105
189,203,0,1,1,0,89,93
203,189,3,0,0,3,93,86
190,204,0,0,0,0,94,101
190,176,1,1,1,1,99,111
141,190,4,2,2,3,90,108
190,24,3,3,7,0,79,95
64,190,3,5,3,4,103,87
190,155,3,5,4,6,89,86
190,169,4,5,2,6,97,86
190,148,5,5,7,3,106,102
204,190,10,1,7,5,102,86
148,190,12,7,9,8,101,81
141,190,11,9,9,9,108,82
92,190,6,14,9,10,85,94
120,190,16,4,10,10,116,100
190,197,10,11,10,10,98,104
113,190,11,12,10,12,101,93
190,176,10,14,14,10,91,105
190,50,10,15,8,17,95,87
106,190,14,14,12,16,99,120
3,190,11,17,13,16,95,91
190,106,14,17,14,17,108,111
190,17,14,18,14,19,112,84
190,31,18,19,7,30,82,77
169,190,14,23,19,19,90,91
197,190,15,24,20,19,95,92
190,183,20,20,29,15,88,87
183,190,29,16,21,20,81,99
190,113,24,20,23,22,94,90
31,190,8,38,25,20,90,99
176,190,28,21,26,21,110,96
190,10,27,22,17,33,83,91
99,190,25,25,27,23,89,92
190,92,28,23,16,37,86,81
50,190,20,32,29,23,93,98
148,190,37,19,30,23,96,102
155,190,19,38,31,24,103,108
10,190,24,36,32,25,96,110
190,99,33,25,31,28,110,104
190,36,34,25,29,29,94,103
190,3,34,26,34,27,85,77
190,57,38,27,15,50,103,77
134,190,22,46,39,27,86,96
190,85,40,27,46,20,86,91
24,190,51,18,40,28,71,82
190,134,42,28,23,48,91,87
190,106,43,30,32,41,94,92
85,190,53,24,45,32,102,107
57,190,17,61,46,32,95,117
190,155,47,32,25,54,102,90
190,162,48,32,47,33,97,91
176,190,49,32,49,32,105,106
190,120,0,0,0,0,86,100
190,120,0,1,1,0,111,105
120,190,1,1,1,1,95,98
190,120,2,2,2,2,100,99
120,190,2,3,3,2,104,84
190,120,3,3,3,3,109,120
114,191,0,0,0,0,101,105
198,191,1,1,3,0,81,93
156,191,1,5,6,1,102,107
18,191,3,6,8,1,88,95
184,191,9,1,9,1,93,119
191,156,12,2,3,11,99,93
205,191,13,5,15,3,107,101
191,58,18,4,2,20,120,115
142,191,21,2,19,4,98,105
191,11,21,5,15,10,91,105
135,191,8,20,21,6,97,91
184,191,20,7,21,7,117,111
191,156,23,8,10,22,109,106
191,107,24,8,13,20,85,114
51,191,5,31,24,9,83,105
191,72,25,9,26,8,86,96
191,198,25,10,17,18,95,106
191,37,26,11,16,22,103,92
191,93,27,11,15,27,106,96
128,191,30,10,28,11,98,102
177,191,28,13,29,11,103,95
65,191,27,14,29,12,86,92
58,191,8,35,30,12,83,101
107,191,19,27,33,12,69,99
191,135,36,12,17,31,100,90
191,114,37,12,9,40,89,90
37,191,21,30,38,13,86,95
191,121,39,13,27,25,89,105
149,191,37,21,41,15,97,79
191,114,41,16,13,44,101,97
191,184,42,17,41,19,102,100
191,198,44,17,33,29,89,95
191,4,44,18,39,25,101,91
191,44,45,18,26,36,92,95
191,100,45,19,36,28,87,107
32,191,34,31,45,20,83,96
107,191,26,41,46,20,81,92
191,177,47,21,44,25,112,101
191,51,49,21,14,56,103,82
142,191,58,13,50,22,107,84
191,205,50,23,46,26,89,103
170,191,26,46,50,24,83,97
121,191,42,33,51,24,92,100
198,191,42,35,52,25,74,110
191,135,53,25,36,42,89,88
191,149,54,25,53,26,86,94
191,142,54,26,65,15,107,111
25,191,38,43,54,27,83,95
128,191,0,0,0,0,86,100
191,128,2,0,0,2,115,109
191,128,3,0,0,3,92,99
128,191,1,3,3,1,93,99
191,142,0,1,1,0,97,90
142,191,1,2,2,1,101,84
142,191,3,2,2,3,108,95
12,192,0,1,0,0,106,76
192,26,0,1,0,1,112,103
38,192,0,2,1,1,91,101
192,143,2,1,3,0,69,119
192,129,3,2,3,2,96,115
192,136,3,3,3,2,79,89
143,192,8,0,3,5,100,84
129,192,4,5,3,6,100,101
192,115,4,6,4,5,114,106
178,192,9,5,7,7,96,110
192,185,8,7,5,9,102,93
59,192,0,17,9,8,84,92
164,192,8,12,11,9,93,95
192,87,13,11,12,9,97,100
101,192,10,12,13,12,95,112
192,5,14,12,14,8,85,98
192,178,14,13,14,12,88,97
192,101,16,14,12,14,91,100
192,136,18,16,14,17,87,92
192,129,18,17,15,21,91,78
192,122,19,17,24,11,94,112
45,192,19,17,20,18,98,101
52,192,20,21,22,19,95,103
192,108,24,19,16,26,102,101
192,115,25,19,13,31,101,106
33,192,20,27,26,20,83,103
171,192,20,26,27,20,117,121
178,192,28,25,30,20,114,110
129,192,25,27,30,21,112,106
192,38,30,22,14,39,109,90
115,192,17,37,31,22,104,109
192,66,32,22,35,18,85,98
157,192,11,47,32,23,119,128
192,157,33,23,11,48,112,95
192,108,34,24,23,36,103,96
192,12,37,25,44,17,106,103
192,45,38,25,38,26,96,116
192,73,39,26,36,29,83,95
115,192,21,46,39,28,114,108
192,157,41,30,14,55,100,107
192,206,41,31,60,11,104,110
206,192,61,12,41,32,101,87
108,192,31,44,41,33,109,105
66,192,50,24,41,34,99,95
192,178,42,36,40,38,93,103
143,192,70,9,42,37,100,99
192,150,42,38,52,28,84,110
192,143,42,39,72,9,104,125
206,192,3,0,0,3,116,95
116,193,0,0,0,0,98,102
193,53,1,0,0,1,104,111
193,116,2,1,0,2,80,116
130,193,3,3,3,3,100,94
109,193,3,3,3,4,107,108
193,34,4,4,4,4,96,106
193,137,4,5,7,4,102,96
193,151,5,5,10,1,111,107
193,179,6,5,2,8,80,64
193,60,9,5,4,10,104,99
193,67,11,7,11,6,105,120
158,193,10,11,12,8,100,103
193,13,17,8,17,5,86,103
13,193,18,5,17,9,85,93
172,193,9,16,18,9,96,92
137,193,17,10,18,10,82,73
46,193,15,12,18,11,112,109
193,20,18,12,14,16,98,86
186,193,22,8,19,12,109,115
193,46,20,13,18,13,103,113
123,193,20,12,20,14,80,114
193,172,21,14,14,18,112,98
193,158,22,14,12,25,102,116
193,151,22,15,23,14,106,115
193,144,22,16,31,5,128,119
137,193,23,15,23,16,79,88
6,193,20,21,25,17,108,104
193,102,25,18,21,19,101,104
186,193,33,13,26,19,119,95
193,130,27,20,20,27,109,112
193,165,28,21,15,32,115,96
193,109,29,21,21,26,119,99
193,123,30,21,28,22,102,114
193,116,30,22,19,31,107,99
207,193,39,11,31,22,74,89
165,193,16,36,32,22,91,110
200,193,22,34,34,23,95,91
165,193,18,41,35,25,112,130
193,179,36,25,24,36,100,104
193,186,36,26,43,19,108,123
151,193,38,26,36,28,114,98
74,193,36,29,36,29,107,90
193,74,38,30,37,30,103,91
193,200,40,30,29,41,82,95
193,207,40,31,54,16,90,97
193,144,40,32,58,14,94,106
193,172,40,33,28,45,90,91
179,193,31,43,41,34,90,99
193,207,42,35,59,17,89,95
20,193,36,43,43,37,103,90
179,193,32,49,43,38,100,93
207,193,2,0,0,2,94,105
207,193,2,1,1,2,108,110
193,207,2,2,2,2,103,116
207,193,3,2,2,3,103,96
110,89,1,3,1,1,86,128
68,89,6,1,4,1,89,93
131,89,4,3,5,1,104,94
187,89,4,6,6,3,72,89
89,201,9,3,11,1,97,106
89,96,11,4,5,9,100,99
14,89,6,11,12,4,79,90
89,0,13,4,9,6,107,78
89,28,15,4,6,12,85,96
68,89,13,8,15,5,80,74
89,131,15,7,16,7,105,117
89,103,16,8,14,9,94,111
54,89,10,16,16,9,97,89
201,89,25,3,16,12,101,123
138,89,13,20,21,12,90,110
180,89,16,19,23,12,95,110
89,173,24,12,26,9,117,107
89,194,25,12,22,16,89,92
89,117,25,13,26,13,124,125
61,89,13,29,27,15,72,112
14,89,16,28,29,15,103,96
89,21,29,16,16,25,111,96
7,89,8,38,30,17,87,103
89,187,31,17,24,24,97,100
89,40,32,19,37,12,80,91
89,54,33,20,24,27,99,95
194,89,32,22,34,20,99,93
96,89,15,38,35,21,76,101
166,89,13,41,36,21,111,105
47,89,30,27,38,22,110,116
89,82,39,22,43,17,99,96
124,89,35,27,40,23,89,85
89,166,40,24,15,46,106,102
89,159,41,25,33,30,111,88
89,28,42,26,26,40,93,89
103,89,41,27,43,26,82,85
89,47,45,26,35,35,111,99
89,47,47,26,35,38,106,113
89,68,47,27,42,32,82,85
89,61,48,28,20,55,98,102
28,89,31,45,48,29,72,78
0,89,59,20,50,29,102,99
89,54,50,30,41,39,95,85
21,89,37,44,51,30,74,92
68,89,0,0,0,0,103,93
68,89,3,1,1,3,76,101
90,118,0,0,0,0,89,97
181,90,0,0,0,1,95,104
90,15,4,1,1,3,78,89
1,90,6,1,5,2,97,83
90,167,5,3,3,5,104,97
90,125,6,3,7,2,107,104
202,90,9,5,10,3,85,83
90,41,11,4,6,9,56,87
90,22,11,5,11,4,102,83
41,90,7,9,12,5,91,83
22,90,12,6,12,7,106,85
90,55,12,8,14,6,69,74
90,22,14,9,16,6,85,81
69,90,17,9,16,10,89,87
111,90,13,15,17,11,89,102
55,90,20,9,18,11,87,103
90,83,20,11,24,7,78,90
90,69,22,12,19,14,78,83
90,97,22,13,7,27,102,95
118,90,28,7,23,13,105,102
90,62,24,14,12,25,92,88
22,90,23,15,26,15,94,107
90,83,29,16,32,11,81,91
8,90,17,27,30,18,80,93
174,90,29,23,32,19,100,98
104,90,28,24,32,20,104,101
90,15,32,21,19,33,95,102
90,55,32,23,29,25,88,82
90,97,34,23,13,44,85,93
69,90,34,24,34,24,109,81
90,8,34,25,20,38,100,84
55,90,31,28,35,25,100,113
90,132,36,26,33,30,107,117
90,188,37,28,40,25,76,88
90,22,0,0,0,0,81,77
22,90,2,1,1,2,101,99
90,22,1,3,3,1,87,105
161,91,1,1,1,0,94,115
91,2,2,0,2,1,93,99
35,91,1,2,2,2,107,68
49,91,4,0,2,4,99,89
91,16,2,5,1,8,110,106
91,63,3,5,2,7,86,97
91,70,3,6,4,4,72,81
16,91,2,9,3,7,74,90
9,91,3,8,4,7,104,108
35,91,10,4,5,9,98,86
91,154,5,10,8,8,113,103
91,140,6,10,10,6,102,94
91,133,7,10,9,10,81,87
91,168,7,11,5,12,82,91
140,91,15,7,8,13,85,99
112,91,12,9,10,13,93,102
91,63,12,13,8,19,90,93
133,91,14,14,12,14,97,93
196,91,5,22,12,15,97,94
91,98,12,16,3,23,97,105
2,91,16,13,12,19,96,94
49,91,22,10,12,20,114,106
91,126,12,21,18,15,119,125
91,105,12,22,20,16,105,108
91,147,12,23,28,8,104,101
175,91,17,24,14,25,111,105
63,91,15,27,14,27,97,95
16,91,16,27,14,28,104,102
91,35,14,29,26,18,77,97
91,49,14,30,27,15,97,113
91,42,14,31,22,23,84,97
91,30,14,32,24,21,98,107
91,56,14,33,20,26,61,78
126,91,25,25,14,36,104,110
70,91,28,22,15,36,108,76
91,175,15,38,23,29,96,111
91,189,15,39,35,18,82,88
9,91,17,37,15,40,118,94
168,91,19,39,16,41,125,101
182,91,31,28,16,42,118,110
189,91,38,19,16,43,108,82
91,196,16,44,21,39,105,102
91,84,17,44,44,14,96,97
23,91,38,23,17,45,115,86
56,91,23,38,17,46,91,99
91,119,18,47,48,17,104,117
91,30,18,48,32,32,109,115
119,91,50,19,18,51,97,89
84,91,55,14,18,52,108,94
98,91,26,45,18,54,92,97
91,70,19,54,40,33,88,97
91,203,19,56,55,19,84,98
91,2,19,57,41,33,86,87
91,9,19,58,23,52,85,91
30,91,37,40,19,59,103,113
42,91,40,39,20,59,120,88
2,91,43,37,20,60,102,84
91,84,20,61,65,16,93,105
92,24,0,0,0,0,87,97
92,113,0,1,0,0,115,120
36,92,1,1,1,2,86,107
148,92,3,1,2,2,90,98
43,92,1,4,3,2,91,89
92,71,3,3,2,3,94,104
31,92,2,4,3,5,91,94
176,92,5,4,4,5,108,100
85,92,8,3,4,6,120,92
92,71,4,9,8,6,109,92
204,92,13,2,6,9,109,91
92,99,6,10,8,9,80,98
92,57,6,11,6,12,125,126
92,50,6,12,4,13,83,121
92,190,6,14,9,10,85,94
10,92,8,13,7,15,109,100
92,3,7,17,9,13,83,82
134,92,6,21,8,17,86,82
169,92,7,18,8,18,105,100
50,92,8,18,8,19,103,98
17,92,14,16,8,20,92,109
141,92,19,13,10,20,94,81
92,10,10,21,10,21,81,87
85,92,24,8,10,22,110,94
92,169,10,25,11,22,83,103
92,106,10,26,18,17,94,120
92,176,10,27,22,16,88,107
3,92,17,19,10,28,128,125
92,36,11,30,17,22,90,101
155,92,16,27,11,32,105,114
92,17,12,33,17,27,87,103
92,64,12,34,23,21,83,98
31,92,8,37,12,35,102,113
92,24,13,36,36,10,79,98
17,92,19,28,13,37,98,112
24,92,39,10,15,37,92,93
92,31,16,38,9,43,100,104
92,10,16,39,21,33,93,101
50,92,21,33,16,40,121,129
92,99,17,41,28,28,106,115
92,57,17,42,15,42,101,90
92,85,18,42,41,14,98,112
57,92,15,44,18,43,81,92
92,204,19,44,45,16,112,121
92,31,19,45,12,50,98,105
127,92,45,26,19,52,85,95
36,92,43,34,22,55,111,115
99,92,40,38,23,55,96,86
92,36,23,56,43,36,88,97
92,3,23,57,47,33,95,108
93,198,0,0,0,0,84,101
65,93,1,0,0,2,108,95
93,58,0,4,0,4,91,89
114,93,2,2,1,4,103,112
93,37,2,4,3,2,96,104
93,65,2,5,6,1,100,104
93,51,2,6,2,6,97,95
32,93,4,4,3,6,85,101
93,100,4,6,6,2,93,98
93,18,4,7,3,7,107,93
149,93,5,4,5,7,114,90
86,93,6,6,6,8,99,92
93,11,6,9,5,7,74,106
93,25,6,11,6,9,83,98
93,163,6,12,10,7,93,90
93,170,8,14,10,9,105,96
93,72,9,15,15,6,81,87
93,44,10,17,8,14,92,109
135,93,7,19,10,18,101,94
58,93,2,23,10,19,96,88
11,93,17,11,11,20,98,89
93,86,12,21,14,17,102,101
37,93,15,16,13,22,100,98
93,107,13,24,15,20,90,93
93,128,13,26,28,8,92,103
93,4,13,27,26,12,120,114
191,93,27,11,15,27,106,96
121,93,19,20,15,28,127,99
93,18,15,29,16,26,118,128
93,51,15,30,7,36,106,113
25,93,15,30,15,31,106,99
93,191,15,32,31,12,94,103
177,93,31,17,15,34,108,93
93,121,15,35,23,24,97,104
156,93,13,36,15,37,97,103
4,93,31,20,16,37,98,97
93,100,16,38,32,20,80,96
198,93,27,26,17,39,84,95
58,93,12,42,18,39,98,103
93,72,19,40,45,12,88,95
170,93,21,38,19,43,114,119
44,93,25,35,20,43,98,103
93,25,21,43,28,34,86,118
93,32,21,44,33,30,91,97
93,44,21,45,27,36,88,95
11,93,42,25,21,46,123,108
128,93,44,22,21,49,104,111
107,93,26,44,22,49,119,100
72,93,53,17,22,50,95,83
18,93,27,44,22,51,111,97
205,93,48,26,22,52,103,91
93,114,22,53,16,59,97,84
93,32,23,53,38,38,97,90
4,93,46,31,24,53,103,105
65,93,46,32,25,53,101,99
51,93,15,64,25,54,80,79
93,37,25,56,37,44,88,101
101,94,0,0,0,0,88,87
94,5,0,2,2,1,87,92
94,59,2,4,0,5,105,97
94,26,3,4,3,4,84,97
94,101,5,5,3,4,99,108
171,94,4,9,6,6,97,91
52,94,8,7,6,8,91,100
94,115,9,8,8,9,96,93
94,136,10,8,8,8,103,94
94,150,11,8,10,9,101,103
94,108,11,9,8,13,85,74
94,164,12,9,9,13,104,107
12,94,14,7,12,10,111,76
94,38,12,11,7,16,105,82
73,94,16,12,15,11,103,100
94,52,15,12,14,14,107,99
185,94,15,14,16,12,101,104
87,94,17,11,17,12,108,101
199,94,10,20,17,13,89,104
38,94,9,22,18,13,93,100
94,12,19,14,21,9,79,104
26,94,19,15,19,16,95,86
94,38,19,17,10,25,83,77
59,94,5,38,20,20,96,87
94,206,21,25,39,8,92,107
94,122,21,26,37,13,114,117
73,94,30,22,21,28,94,96
26,94,29,25,24,29,105,102
143,94,51,5,25,30,130,114
94,52,25,31,24,35,95,108
94,178,26,32,32,28,108,121
5,94,30,29,26,33,89,102
164,94,15,46,27,33,102,84
94,129,28,36,34,32,84,121
108,94,28,39,28,37,110,116
12,94,48,19,29,38,109,103
94,19,29,41,37,34,102,118
5,94,36,35,29,43,89,111
38,94,21,52,30,43,105,139
94,26,31,43,39,35,114,94
192,94,41,35,32,44,107,119
87,94,46,32,33,45,109,112
94,87,34,45,46,33,96,118
33,94,33,47,34,46,98,107
95,13,0,2,2,0,99,105
95,60,0,3,0,2,103,101
172,95,2,3,1,3,94,102
95,6,3,3,3,3,80,112
116,95,1,5,3,4,123,107
137,95,5,4,3,5,87,74
95,27,4,6,4,6,69,88
200,95,2,9,4,7,82,89
165,95,4,11,6,8,92,87
102,95,4,9,6,9,94,91
34,95,6,8,6,10,104,96
95,193,7,11,11,8,94,95
95,60,7,12,4,14,105,88
95,20,8,12,11,10,98,92
95,102,9,12,7,12,124,116
46,95,12,9,10,12,117,87
109,95,8,15,10,14,121,113
151,95,18,7,11,15,113,108
39,95,7,17,11,16,111,118
95,88,12,17,9,19,136,130
95,53,13,17,15,13,95,106
158,95,11,21,13,18,90,109
193,95,20,12,14,18,102,112
95,53,15,20,16,17,115,103
74,95,18,16,16,20,111,92
95,151,16,23,26,14,96,105
34,95,20,21,17,27,96,112
6,95,22,23,18,28,100,92
95,46,18,29,27,18,98,128
95,67,18,30,29,18,114,113
27,95,25,22,19,31,98,88
95,74,20,32,29,21,86,113
95,186,20,33,37,17,104,128
60,95,18,34,20,34,112,111
95,179,20,35,21,32,80,112
95,88,20,36,24,31,116,107
207,95,42,13,21,36,107,79
130,95,23,33,21,37,112,103
74,95,32,25,21,38,86,105
95,102,23,39,36,24,114,115
53,95,25,38,23,40,113,105
95,172,24,43,25,41,115,120
95,144,24,44,53,14,92,122
95,165,24,45,22,46,109,103
60,95,26,43,25,45,109,112
123,95,42,31,27,47,114,106
95,39,27,49,16,59,111,121
39,95,19,59,27,51,107,115
20,95,37,44,28,53,109,113
47,61,0,0,0,0,98,93
7,61,1,0,0,1,81,101
61,131,1,2,1,2,108,125
61,152,1,3,5,0,103,108
61,54,2,9,2,9,94,86
180,61,3,8,3,9,96,106
54,61,3,11,5,9,90,106
47,61,11,9,8,11,116,99
61,21,8,12,9,9,100,124
61,47,8,13,13,9,110,113
103,61,13,8,8,14,123,116
0,61,15,8,9,16,110,93
14,61,9,19,10,18,115,93
61,180,11,20,15,16,105,114
61,0,11,22,22,10,91,111
61,7,11,23,8,26,120,105
166,61,8,25,12,24,112,118
14,61,12,26,13,25,101,95
61,194,13,27,25,16,81,85
61,89,13,29,27,15,72,112
61,82,13,30,30,13,103,120
187,61,21,23,13,31,100,98
54,61,19,25,13,32,107,94
28,61,17,26,13,33,116,110
61,21,13,35,17,27,93,104
61,68,13,36,30,18,87,100
61,28,14,37,19,30,74,92
201,61,43,8,14,38,111,100
0,61,38,16,15,42,113,118
159,61,28,27,16,42,110,92
173,61,42,16,16,43,114,96
21,61,27,37,17,47,98,108
96,61,16,50,18,49,107,116
61,117,19,49,45,23,95,93
61,159,20,50,35,34,106,114
61,138,20,51,30,42,100,138
61,145,20,52,28,45,90,94
28,61,29,44,20,53,104,98
61,0,20,54,55,20,106,113
89,61,48,28,20,55,98,102
61,47,21,55,38,38,118,131
7,61,16,61,21,56,104,96
82,61,57,24,22,59,97,79
62,8,0,0,0,0,104,96
62,174,1,1,0,3,86,99
62,90,1,2,3,1,96,102
62,48,1,3,2,2,90,85
8,62,3,2,2,3,77,92
167,62,3,7,4,6,98,91
62,69,4,9,9,4,84,93
62,41,4,10,4,8,73,96
125,62,8,6,4,11,94,84
62,146,4,12,8,5,91,103
62,160,4,13,6,10,99,96
62,104,6,13,13,5,81,96
62,41,7,15,10,10,64,100
97,62,4,18,7,16,89,106
29,62,10,14,8,18,105,99
41,62,14,11,8,19,74,86
153,62,15,12,9,19,94,92
48,62,13,15,9,20,90,87
202,62,20,9,9,21,113,106
15,62,11,23,9,23,93,103
62,181,10,23,20,14,85,88
62,195,10,24,8,26,95,84
139,62,14,19,11,25,75,83
90,62,24,14,12,25,92,88
62,15,13,26,14,26,86,105
29,62,16,24,13,27,105,99
62,8,13,28,16,23,96,88
62,188,14,29,24,17,114,110
1,62,38,10,15,31,94,82
48,62,23,24,15,32,79,96
83,62,36,13,17,34,113,101
97,62,12,39,17,35,92,99
8,62,17,35,20,35,84,80
55,62,30,27,20,38,93,75
62,69,21,39,35,24,102,86
69,62,35,25,22,39,109,87
62,83,22,40,43,17,72,96
62,29,22,42,30,33,86,92
23,63,0,0,0,0,90,88
63,35,0,1,0,0,100,107
63,119,1,2,1,2,88,108
63,175,1,3,3,1,104,109
133,63,3,4,1,5,140,133
63,23,1,6,3,4,74,72
63,42,2,6,5,4,89,107
91,63,3,5,2,7,86,97
203,63,10,3,3,10,111,106
63,105,4,13,8,9,110,113
63,168,4,14,4,12,100,107
63,133,4,15,10,10,99,131
63,126,4,17,8,12,74,92
35,63,11,9,4,18,94,88
175,63,11,11,4,19,74,95
182,63,11,11,5,19,96,103
63,9,6,19,5,20,113,99
91,63,12,13,8,19,90,93
63,203,9,19,21,8,80,100
63,196,9,20,6,22,104,97
63,91,10,20,12,17,123,88
126,63,16,14,11,20,79,102
119,63,25,7,12,21,104,92
30,63,18,17,14,22,107,96
63,35,14,23,22,15,106,113
63,56,14,25,16,23,101,108
63,84,15,26,26,12,116,123
63,91,15,27,14,27,97,95
9,63,12,32,16,27,99,98
140,63,26,17,16,28,114,102
63,70,16,29,25,19,92,93
84,63,29,14,17,30,100,85
42,63,24,23,17,31,99,95
196,63,17,33,18,32,89,102
105,63,33,19,19,32,108,109
63,49,20,32,32,17,92,88
63,98,21,32,15,36,96,88
189,63,34,18,22,32,88,82
23,63,36,22,23,35,93,81
63,30,23,36,28,28,114,122
63,161,23,38,21,39,98,71
63,154,24,38,31,31,116,118
9,63,21,41,24,39,96,100
84,63,50,14,26,40,108,91
49,63,40,26,26,42,99,94
63,49,26,43,41,26,84,110
70,63,39,32,26,44,107,88
63,16,26,45,24,48,99,82
16,63,24,50,27,46,108,98
98,63,28,46,27,47,78,88
63,112,28,47,28,46,95,93
35,63,47,32,31,48,87,93
42,63,41,39,33,48,90,114
64,31,1,1,1,1,97,90
64,24,2,3,5,0,84,91
134,64,0,6,2,4,91,115
64,190,3,5,3,4,103,87
127,64,7,2,4,6,118,110
64,57,4,7,5,7,108,98
106,64,9,6,6,9,112,98
64,141,6,10,10,8,103,112
64,155,6,12,10,9,106,94
57,64,7,16,7,13,100,108
64,120,10,14,22,4,104,98
64,204,11,14,21,6,99,112
64,50,11,15,9,19,95,83
64,99,15,15,14,15,101,88
64,85,16,15,25,8,97,102
64,24,16,16,27,6,79,86
17,64,14,21,16,17,91,112
36,64,15,21,17,17,80,96
31,64,7,29,18,17,94,116
113,64,18,20,19,18,89,94
155,64,15,25,20,18,112,106
176,64,25,18,20,20,85,93
148,64,30,15,22,20,126,118
92,64,12,34,23,21,83,98
64,169,26,22,16,32,101,109
64,148,26,23,34,18,105,118
197,64,22,28,26,24,101,108
92,64,17,40,30,25,90,105
64,10,31,25,22,35,99,93
99,64,29,28,32,25,134,129
64,113,34,26,31,30,111,104
64,36,35,26,31,30,97,101
17,64,25,39,35,27,87,101
190,64,38,26,36,27,86,99
162,64,37,28,37,27,121,113
120,64,50,18,38,29,119,118
71,64,31,36,38,30,86,96
64,10,39,30,27,44,100,102
43,64,23,48,40,31,103,105
64,92,41,31,21,52,98,93
64,85,42,31,50,22,83,93
183,64,49,24,42,32,103,107
24,64,53,23,43,32,94,102
64,31,44,32,14,62,102,98
57,64,17,60,45,32,114,125
50,64,33,45,46,32,108,100
31,64,15,65,47,33,100,110
36,64,1,0,0,1,95,100
64,36,1,2,2,1,87,79
36,64,2,2,2,2,113,115
36,64,3,3,3,3,104,103
65,86,2,0,2,0,102,107
121,65,1,3,2,1,88,100
65,44,3,1,1,2,110,107
100,65,4,1,4,1,84,103
58,65,0,6,5,1,88,120
191,65,10,1,8,2,92,96
32,65,7,5,9,2,82,124
163,65,9,5,11,2,100,104
177,65,11,5,13,2,106,102
